Recall,Precision
0.8368368368368369,0.7996545513731494
0.8378378378378378,0.7996545513731494
0.8388388388388388,0.7996545513731494
0.8398398398398398,0.7978707704979451
0.8408408408408409,0.7973096032701112
0.8418418418418419,0.7973096032701112
0.8428428428428428,0.7970865119094226
0.8438438438438438,0.795603922608271
0.8448448448448448,0.795603922608271
0.8458458458458459,0.795603922608271
0.8468468468468469,0.7953070852350533
0.8478478478478478,0.7850067190714617
0.8488488488488488,0.7843793061574797
0.8498498498498498,0.7841267299901505
0.8508508508508509,0.7841267299901505
0.8518518518518519,0.7841267299901505
0.8528528528528528,0.7808571769019235
0.8538538538538538,0.7808571769019235
0.8548548548548548,0.7808571769019235
0.8558558558558559,0.7808571769019235
0.8568568568568569,0.780539305643613
0.8578578578578578,0.780539305643613
0.8588588588588588,0.7753058719086732
0.8598598598598598,0.7753058719086732
0.8608608608608609,0.7753058719086732
0.8618618618618619,0.7753058719086732
0.8628628628628628,0.7746976045503096
0.8638638638638638,0.7732207172893342
0.8648648648648649,0.7732207172893342
0.8658658658658659,0.7712118319784228
0.8668668668668669,0.7712118319784228
0.8678678678678678,0.7697684627262071
0.8688688688688688,0.7697684627262071
0.8698698698698699,0.7663998286911647
0.8708708708708709,0.7518415957594379
0.8718718718718719,0.7516177106770963
0.8728728728728729,0.7516177106770963
0.8738738738738738,0.7516177106770963
0.8748748748748749,0.742974448379687
0.8758758758758759,0.742974448379687
0.8768768768768769,0.7427103638726447
0.8778778778778779,0.7426233165188842
0.8788788788788788,0.7426233165188842
0.8798798798798799,0.7426233165188842
0.8808808808808809,0.7346617564739908
0.8818818818818819,0.7346617564739908
0.8828828828828829,0.7328501622710922
0.8838838838838838,0.7328501622710922
0.8848848848848849,0.7328078992800251
0.8858858858858859,0.7328078992800251
0.8868868868868869,0.7328078992800251
0.8878878878878879,0.7328078992800251
0.8888888888888888,0.7328078992800251
0.8898898898898899,0.7328078992800251
0.8908908908908909,0.7328078992800251
0.8918918918918919,0.7287512559652535
0.8928928928928929,0.7287512559652535
0.8938938938938938,0.727894626666734
0.8948948948948949,0.7259063211401202
0.8958958958958959,0.7247170686893046
0.8968968968968969,0.7247170686893046
0.8978978978978979,0.7244660269356318
0.8988988988988988,0.7233376025929217
0.8998998998998999,0.7233376025929217
0.9009009009009009,0.7119103416891656
0.9019019019019019,0.7116667034548092
0.9029029029029029,0.7114243715916825
0.9039039039039038,0.7114243715916825
0.9049049049049049,0.7103248545937924
0.9059059059059059,0.7003011054487551
0.9069069069069069,0.7003011054487551
0.9079079079079079,0.6997833352596702
0.9089089089089089,0.6958054150470115
0.9099099099099099,0.6958054150470115
0.9109109109109109,0.6958054150470115
0.9119119119119119,0.695073535378124
0.9129129129129129,0.695073535378124
0.9139139139139139,0.6882998537841816
0.914914914914915,0.6879012886187771
0.9159159159159159,0.6879012886187771
0.9169169169169169,0.6879012886187771
0.9179179179179179,0.6781405080920105
0.9189189189189189,0.6779179243804523
0.91991991991992,0.6774253221436639
0.9209209209209209,0.6774253221436639
0.9219219219219219,0.6769878076216423
0.9229229229229229,0.6769878076216423
0.9239239239239239,0.6769878076216423
0.924924924924925,0.6768220402903821
0.9259259259259259,0.6768220402903821
0.9269269269269269,0.6758092302233896
0.9279279279279279,0.6758092302233896
0.9289289289289289,0.6752292549350339
0.92992992992993,0.6707266820362346
0.9309309309309309,0.6705308936617131
0.9319319319319319,0.6705308936617131
0.9329329329329329,0.6705308936617131
0.933933933933934,0.6685134305698563
0.934934934934935,0.6678595976081003
0.9359359359359359,0.6676583307428605
0.9369369369369369,0.6669505136614353
0.9379379379379379,0.6669505136614353
0.938938938938939,0.6655556213910806
0.93993993993994,0.6649131265731699
0.9409409409409409,0.6550375635984342
0.9419419419419419,0.6524229216032613
0.9429429429429429,0.6510102234229338
0.943943943943944,0.64632696245459
0.944944944944945,0.64632696245459
0.9459459459459459,0.64632696245459
0.9469469469469469,0.6453314336017186
0.9479479479479479,0.6438734596513808
0.948948948948949,0.6438734596513808
0.94994994994995,0.6438734596513808
0.950950950950951,0.6434683151785858
0.9519519519519519,0.6434683151785858
0.9529529529529529,0.634862457267511
0.953953953953954,0.6326586115768522
0.954954954954955,0.6292064481433491
0.955955955955956,0.6292064481433491
0.9569569569569569,0.6200102023956496
0.9579579579579579,0.6159470944322859
0.958958958958959,0.6159470944322859
0.95995995995996,0.6148139024167409
0.960960960960961,0.5889688969163878
0.9619619619619619,0.5889688969163878
0.9629629629629629,0.5889688969163878
0.963963963963964,0.5850085258788632
0.964964964964965,0.5811382227240094
0.965965965965966,0.5767943068775468
0.9669669669669669,0.5748373734035999
0.9679679679679679,0.5725722657009764
0.968968968968969,0.5725722657009764
0.96996996996997,0.5695583237624061
0.970970970970971,0.5675820980555827
0.9719719719719719,0.5661527639457011
0.9729729729729729,0.5661527639457011
0.973973973973974,0.5650605499184548
0.974974974974975,0.5598879617394118
0.975975975975976,0.5598879617394118
0.9769769769769769,0.5508086957661606
0.9779779779779779,0.5480415139294463
0.978978978978979,0.54231751061216
0.97997997997998,0.54231751061216
0.980980980980981,0.48342724858071956
0.9819819819819819,0.4714771816687089
0.9829829829829829,0.4687803595881007
0.983983983983984,0.4495265292785722
0.984984984984985,0.4186807050367229
0.985985985985986,0.41787998203800325
0.986986986986987,0.40749873923988067
0.9879879879879879,0.3969218783675893
0.988988988988989,0.3586427823973676
0.98998998998999,0.3537197586473783
0.990990990990991,0.3487967348973891
0.991991991991992,0.34317686255764324
0.992992992992993,0.3382538388076535
0.993993993993994,0.33333081505766426
0.994994994994995,0.32840779130767506
0.995995995995996,0.31344531319017904
0.996996996996997,0.30852228944018983
0.997997997997998,0.30359926569020007
0.998998998998999,0.2986762419402108
1.0,0.0
